調查日期,國道名稱,國道編號,方向,樁號,里程,原始坐標E,原始坐標N,經緯度坐標Lon,經緯度坐標Lat,鋪面種類,路幅寬,全路幅寬,車道數,車道1寬,車道2寬,車道3寬,車道4寬,車道5寬,車道6寬,槽化區,槽化區寬,內路肩,內路肩寬,外路肩,外路肩寬,輔助車道1,輔助車道1寬,輔助車道2,輔助車道2寬,輔助車道3,輔助車道3寬,避車彎,曲率半徑,縱向坡度,橫向坡度
2022/6/17,國道一號,N0010,往南,229K+300,229300,196927.934,2631968.938,120.4792069,23.79094897,柔性,15.515,24.94,3,3.585,3.654,3.704,0,0,0,無,0,有,1.183,有,3.389,無,0,無,0,無,0,無,9394.012,-0.004,-0.013
2022/6/17,國道一號,N0010,往南,229K+350,229350,196910.994,2631922.05,120.4790423,23.79052504,柔性,15.547,15.547,3,3.606,3.706,3.67,0,0,0,無,0,有,1.162,有,3.403,無,0,無,0,無,0,無,15623.29,-0.003,-0.018
2022/6/17,國道一號,N0010,往南,229K+400,229400,196893.236,2631875.453,120.4788697,23.79010371,柔性,15.51,15.51,3,3.618,3.678,3.708,0,0,0,無,0,有,1.133,有,3.372,無,0,無,0,無,0,無,14694.29,-0.003,-0.016
2022/6/17,國道一號,N0010,往南,229K+450,229450,196875.927,2631828.79,120.4787016,23.78968179,柔性,15.453,15.453,3,3.6,3.693,3.684,0,0,0,無,0,有,1.121,有,3.356,無,0,無,0,無,0,無,17141.44,-0.002,-0.012
2022/6/17,國道一號,N0010,往南,229K+500,229500,196857.6,2631782.531,120.4785234,23.78926349,柔性,15.671,15.671,3,3.617,3.65,3.712,0,0,0,無,0,有,1.112,有,3.58,無,0,無,0,無,0,無,18729.93,-0.001,-0.015
2022/6/17,國道一號,N0010,往南,229K+550,229550,196842.013,2631741.335,120.478372,23.78889099,柔性,15.765,15.765,3,3.608,3.654,3.708,0,0,0,無,0,有,1.128,有,3.667,無,0,無,0,無,0,無,11005.99,-0.001,-0.018
2022/6/17,國道一號,N0010,往南,229K+600,229600,196825.695,2631700.453,120.4782133,23.78852131,柔性,15.882,15.882,3,3.612,3.707,3.683,0,0,0,無,0,有,1.151,有,3.729,無,0,無,0,無,0,無,10899,-0.001,-0.018
2022/6/17,國道一號,N0010,往南,229K+650,229650,196808.581,2631655.841,120.478047,23.78811792,柔性,15.847,15.847,3,3.631,3.646,3.718,0,0,0,無,0,有,1.159,有,3.692,無,0,無,0,無,0,無,20851.89,0,-0.014
2022/6/17,國道一號,N0010,往南,229K+700,229700,196790.944,2631611.412,120.4778755,23.78771617,柔性,15.764,26.518,3,3.587,3.694,3.665,0,0,0,無,0,有,1.148,有,3.67,無,0,無,0,無,0,無,21004.87,0.002,-0.017
2022/6/17,國道一號,N0010,往南,229K+750,229750,196773.249,2631566.998,120.4777035,23.78731455,柔性,15.646,15.646,3,3.62,3.661,3.7,0,0,0,無,0,有,1.112,有,3.555,無,0,無,0,無,0,無,41948.27,0.002,-0.018
2022/6/17,國道一號,N0010,往南,229K+800,229800,196755.068,2631522.766,120.4775267,23.78691455,柔性,15.654,15.654,3,3.614,3.695,3.678,0,0,0,無,0,有,1.135,有,3.532,無,0,無,0,無,0,無,26095.44,0.003,-0.014
2022/6/17,國道一號,N0010,往南,229K+850,229850,196736.05,2631474.9,120.4773418,23.78648172,柔性,15.691,15.691,3,3.625,3.658,3.71,0,0,0,無,0,有,1.16,有,3.538,無,0,無,0,無,0,無,38986.75,0.004,-0.016
2022/6/17,國道一號,N0010,往南,229K+900,229900,196716.445,2631427.297,120.4771512,23.78605123,柔性,15.318,15.318,3,3.641,3.655,3.717,0,0,0,無,0,有,1.059,有,3.246,無,0,無,0,無,0,無,279915.4,0.005,-0.016
2022/6/17,國道一號,N0010,往南,229K+950,229950,196698.662,2631381.976,120.4769783,23.78564142,柔性,15.168,15.168,3,3.61,3.663,3.695,0,0,0,無,0,有,1.11,有,3.09,無,0,無,0,無,0,無,14833.77,0.005,-0.012
