調查日期,國道名稱,國道編號,方向,樁號,里程,原始坐標E,原始坐標N,經緯度坐標Lon,經緯度坐標Lat,鋪面種類,路幅寬,全路幅寬,車道數,車道1寬,車道2寬,車道3寬,車道4寬,車道5寬,車道6寬,槽化區,槽化區寬,內路肩,內路肩寬,外路肩,外路肩寬,輔助車道1,輔助車道1寬,輔助車道2,輔助車道2寬,輔助車道3,輔助車道3寬,避車彎,曲率半徑,縱向坡度,橫向坡度
2022/4/28,國道五號,N0050,往北,002K+500,2500,314716.688,2768277.083,121.6412415,25.02118366,柔性,7.703,7.703,2,3.477,3.461,0,0,0,0,無,0,無,0.392,無,0.372,無,0,無,0,無,0,無,2250.354,-0.004,0.015
2022/4/28,國道五號,N0050,往北,002K+550,2550,314730.409,2768229.081,121.6413752,25.02074972,柔性,7.778,7.778,2,3.335,3.655,0,0,0,0,無,0,無,0.389,無,0.399,無,0,無,0,無,0,無,2142.914,-0.004,0.008
2022/4/28,國道五號,N0050,往北,002K+600,2600,314745.759,2768181.652,121.6415251,25.02032088,柔性,7.696,7.696,2,3.385,3.6,0,0,0,0,無,0,無,0.354,無,0.357,無,0,無,0,無,0,無,4146.419,-0.003,-0.01
2022/4/28,國道五號,N0050,往北,002K+650,2650,314758.929,2768133.32,121.6416533,25.01988399,柔性,7.722,7.722,2,3.464,3.51,0,0,0,0,無,0,無,0.359,無,0.389,無,0,無,0,無,0,無,36317.49,-0.005,-0.021
2022/4/28,國道五號,N0050,往北,002K+700,2700,314774.269,2768085.624,121.641803,25.01945275,柔性,7.662,7.662,2,3.491,3.454,0,0,0,0,無,0,無,0.361,無,0.357,無,0,無,0,無,0,無,116846.4,-0.005,-0.019
2022/4/28,國道五號,N0050,往北,002K+750,2750,314787.461,2768037.156,121.6419315,25.01901463,柔性,7.677,7.677,2,3.463,3.482,0,0,0,0,無,0,無,0.375,無,0.357,無,0,無,0,無,0,無,71863.39,-0.005,-0.02
2022/4/28,國道五號,N0050,往北,002K+800,2800,314802.91,2767989.353,121.6420823,25.01858241,柔性,7.745,7.745,2,3.479,3.519,0,0,0,0,無,0,無,0.352,無,0.394,無,0,無,0,無,0,無,275258.2,-0.005,-0.02
2022/4/28,國道五號,N0050,往北,002K+850,2850,314815.953,2767941.324,121.6422093,25.01814825,柔性,7.748,7.748,2,3.498,3.5,0,0,0,0,無,0,無,0.405,無,0.346,無,0,無,0,無,0,無,95074.12,-0.005,-0.021
2022/4/28,國道五號,N0050,往北,002K+900,2900,314831.253,2767893.948,121.6423586,25.0177199,柔性,7.712,7.712,2,3.511,3.494,0,0,0,0,無,0,無,0.344,無,0.363,無,0,無,0,無,0,無,401578.2,-0.005,-0.021
2022/4/28,國道五號,N0050,往北,002K+950,2950,314844.496,2767845.239,121.6424876,25.01727959,柔性,7.721,7.721,2,3.485,3.493,0,0,0,0,無,0,無,0.368,無,0.374,無,0,無,0,無,0,無,198265.1,-0.006,-0.019
